SAE 4135,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,0.3,1.1,0.7,0.7,0.9,0.8,97.07,98.37,97.72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15,0.25,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.33,0.38,0.355
SAE 4130,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,0.8,1.1,0.95,0.4,0.6,0.5,97.42,98.22,97.82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.15,0.25,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.28,0.33,0.305
SAE 4118,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,0.4,0.6,0.5,0.7,0.9,0.8,97.82,98.49,98.155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.08,0.15,0.115,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18,0.23,0.205
SAE 4047,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98,98.5,98.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.45,0.5,0.475
SAE 4042,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.05,98.55,98.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4,0.45,0.425
SAE 4037,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.1,98.6,98.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.35,0.4,0.375
SAE 4032,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.15,98.65,98.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3,0.35,0.325
SAE 4028,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.2,98.7,98.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,0.3,0.275
SAE 4027,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.2,98.7,98.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25,0.3,0.275
SAE 4024,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.25,98.75,98.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.25,0.225
SAE 4023,Aços inox,-1,-1,-1,-1,-1,-1,0.15,0.3,0.225,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.9,0.8,98.25,98.75,98.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.3,0.25,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,0.25,0.225
